#time,flux,flux_err
8928.049475,0.999615,0.000084
8928.049866,0.999558,0.000084
8928.050257,0.999620,0.000084
8928.050648,0.999690,0.000084
8928.051039,0.999817,0.000084
8928.051430,0.999593,0.000084
8928.051820,0.999733,0.000084
8928.052211,0.999631,0.000084
8928.052602,0.999684,0.000084
8928.052993,0.999626,0.000084
8928.053384,0.999772,0.000084
8928.053775,0.999705,0.000084
8928.054166,0.999701,0.000084
8928.054557,0.999751,0.000084
8928.054948,0.999689,0.000084
8928.055338,0.999861,0.000084
8928.055729,0.999620,0.000084
8928.056120,0.999746,0.000084
8928.056511,0.999686,0.000084
8928.056902,0.999612,0.000084
8928.057293,0.999700,0.000084
8928.057684,0.999822,0.000084
8928.058075,0.999836,0.000084
8928.058466,0.999935,0.000084
8928.058856,0.999838,0.000084
8928.059247,0.999736,0.000084
8928.059638,0.999895,0.000084
8928.060029,0.999764,0.000084
8928.060420,0.999875,0.000084
8928.060811,0.999756,0.000084
8928.061202,0.999953,0.000084
8928.061593,1.000004,0.000084
8928.061984,0.999914,0.000084
8928.062374,0.999984,0.000084
8928.062765,0.999865,0.000084
8928.063156,0.999780,0.000084
8928.063547,0.999862,0.000084
8928.063938,0.999878,0.000084
8928.064329,0.999844,0.000084
8928.064720,0.999868,0.000084
8928.065111,0.999983,0.000084
8928.065502,0.999851,0.000084
8928.065892,0.999931,0.000084
8928.066283,0.999816,0.000084
8928.066674,0.999802,0.000084
8928.067065,0.999811,0.000084
8928.067456,0.999979,0.000084
8928.067847,0.999973,0.000084
8928.068238,0.999911,0.000084
8928.068629,0.999820,0.000084
8928.069020,0.999737,0.000084
8928.069410,0.999802,0.000084
8928.069801,0.999786,0.000084
8928.070192,0.999785,0.000084
8928.070583,0.999817,0.000084
8928.070974,0.999876,0.000084
8928.071365,0.999795,0.000084
8928.071756,0.999892,0.000084
8928.072147,0.999788,0.000084
8928.072538,1.000021,0.000084
8928.072928,0.999866,0.000084
8928.073319,0.999758,0.000084
8928.073710,0.999898,0.000084
8928.074101,1.000008,0.000084
8928.074492,0.999838,0.000084
8928.101854,1.000020,0.000085
8928.102245,0.999939,0.000085
8928.102636,0.999892,0.000084
8928.103027,0.999714,0.000084
8928.103418,0.999783,0.000084
8928.103809,0.999755,0.000084
8928.104200,0.999761,0.000084
8928.104590,0.999949,0.000084
8928.104981,0.999876,0.000084
8928.105372,0.999902,0.000084
8928.105763,0.999930,0.000084
8928.106154,0.999863,0.000084
8928.106545,0.999787,0.000084
8928.106936,1.000044,0.000084
8928.107327,0.999854,0.000084
8928.107718,0.999826,0.000084
8928.108108,0.999769,0.000084
8928.108499,0.999868,0.000084
8928.108890,0.999741,0.000084
8928.109281,0.999768,0.000084
8928.109672,0.999814,0.000084
8928.110063,0.999795,0.000084
8928.110454,0.999788,0.000084
8928.110845,0.999813,0.000084
8928.111236,0.999839,0.000084
8928.111626,0.999721,0.000084
8928.112017,0.999602,0.000084
8928.112408,0.999742,0.000084
8928.112799,1.000037,0.000084
8928.113190,0.999763,0.000084
8928.113581,0.999861,0.000084
8928.113972,0.999912,0.000084
8928.114363,0.999817,0.000084
8928.114754,0.999694,0.000084
8928.115144,0.999787,0.000084
8928.115535,0.999765,0.000084
8928.115926,0.999441,0.000084
8928.116317,0.999661,0.000084
8928.116708,0.999750,0.000084
8928.117099,0.999646,0.000084
8928.117490,0.999700,0.000084
8928.117881,0.999678,0.000084
8928.118272,0.999816,0.000084
8928.118662,0.999671,0.000084
8928.119053,0.999733,0.000084
8928.119444,0.999632,0.000084
8928.119835,0.999782,0.000084
8928.120226,0.999756,0.000084
8928.120617,0.999678,0.000084
8928.121008,0.999825,0.000084
8928.121399,0.999800,0.000084
8928.121790,0.999720,0.000084
8928.122180,0.999658,0.000084
8928.122571,0.999599,0.000084
8928.122962,0.999901,0.000084
8928.123353,0.999834,0.000084
8928.123744,0.999676,0.000084
8928.124135,0.999715,0.000084
8928.124526,0.999684,0.000084
8928.124917,0.999776,0.000084
8928.125308,0.999804,0.000084
8928.125698,0.999672,0.000084
8928.126089,0.999833,0.000084
8928.126480,0.999831,0.000084
8928.126871,0.999732,0.000084
8928.127262,0.999767,0.000084
8928.127653,0.999848,0.000084
8928.128044,0.999832,0.000084
8928.128435,0.999848,0.000084
8928.128826,0.999886,0.000084
8928.129216,0.999766,0.000084
8928.129607,0.999869,0.000084
8928.129998,0.999732,0.000084
8928.130389,0.999909,0.000084
8928.130780,0.999912,0.000084
8928.131171,0.999944,0.000084
8928.131562,1.000075,0.000084
8928.131953,0.999887,0.000084
8928.132344,0.999781,0.000084
8928.132734,0.999840,0.000084
8928.133125,0.999955,0.000084
8928.133516,1.000055,0.000084
8928.133907,1.000036,0.000084
8928.134298,0.999905,0.000084
8928.134689,0.999820,0.000084
8928.135080,0.999794,0.000084
8928.135471,0.999901,0.000084
8928.135862,0.999962,0.000084
8928.136252,0.999896,0.000084
8928.136643,0.999970,0.000084
8928.137034,1.000041,0.000084
8928.137425,0.999852,0.000084
8928.137816,0.999835,0.000084
8928.138207,0.999859,0.000084
8928.138598,0.999900,0.000084
8928.138989,0.999823,0.000084
8928.139380,0.999708,0.000084
8928.139770,0.999705,0.000084
8928.140161,0.999992,0.000084
8928.140552,0.999879,0.000084
8928.140943,0.999846,0.000084
8928.141334,1.000203,0.000084
8928.141725,0.999929,0.000084
8928.142116,0.999802,0.000084
8928.142507,1.000005,0.000084
8928.142898,0.999946,0.000084
8928.143288,0.999782,0.000084
8935.815675,0.999876,0.000085
8935.816066,1.000009,0.000085
8935.816457,1.000040,0.000085
8935.816848,0.999942,0.000085
8935.817239,0.999872,0.000085
8935.817630,0.999962,0.000085
8935.818020,0.999962,0.000085
8935.818411,0.999888,0.000085
8935.818802,0.999943,0.000085
8935.819193,0.999968,0.000085
8935.819584,1.000074,0.000085
8935.819975,0.999992,0.000085
8935.820366,0.999966,0.000085
8935.820757,0.999902,0.000085
8935.821148,0.999849,0.000085
8935.821538,0.999782,0.000085
8935.821929,0.999892,0.000085
8935.822320,1.000041,0.000085
8935.822711,1.000020,0.000085
8935.823102,1.000138,0.000085
8935.823493,1.000088,0.000085
8935.823884,1.000082,0.000085
8935.824275,0.999971,0.000085
8935.824665,1.000053,0.000085
8935.825056,1.000146,0.000085
8935.825447,1.000089,0.000085
8935.825838,1.000101,0.000085
8935.826229,1.000010,0.000085
8935.826620,0.999924,0.000085
8935.827011,1.000026,0.000085
8935.827402,1.000164,0.000085
8935.827793,1.000040,0.000085
8935.828183,1.000005,0.000085
8935.828574,0.999956,0.000085
8935.828965,1.000070,0.000085
8935.829356,1.000077,0.000085
8935.829747,1.000177,0.000085
8935.830138,1.000097,0.000085
8935.830529,1.000069,0.000085
8935.830920,1.000058,0.000085
8935.831311,1.000120,0.000085
8935.831701,0.999946,0.000085
8935.832092,0.999993,0.000085
8935.832483,1.000088,0.000085
8935.832874,1.000070,0.000085
8935.833265,0.999845,0.000085
8935.833656,1.000156,0.000085
8935.834047,1.000003,0.000085
8935.834438,0.999816,0.000085
8935.834828,0.999969,0.000085
8935.835219,0.999829,0.000085
8935.835610,1.000051,0.000085
8935.836001,0.999979,0.000085
8935.836392,1.000095,0.000085
8935.836783,1.000071,0.000085
8935.837174,1.000008,0.000085
8935.837565,0.999932,0.000085
8935.861800,0.999982,0.000086
8935.862190,1.000105,0.000086
8935.862581,1.000063,0.000085
8935.862972,1.000011,0.000085
8935.863363,1.000002,0.000085
8935.863754,0.999960,0.000085
8935.864145,1.000104,0.000085
8935.864536,0.999977,0.000085
8935.864927,0.999904,0.000085
8935.865318,0.999945,0.000085
8935.865708,1.000007,0.000085
8935.866099,0.999852,0.000085
8935.866490,1.000031,0.000085
8935.866881,1.000169,0.000085
8935.867272,0.999950,0.000085
