#time,flux,flux_err
2.459968169591934886e+06,1.000136170518258760e+00,7.795425666480600016e-04
2.459968170228845906e+06,9.996626340640036856e-01,7.793597748273299857e-04
2.459968170865745749e+06,9.997334292038497772e-01,7.794479575634260735e-04
2.459968171502656303e+06,9.992822651009857227e-01,7.793294772612639754e-04
2.459968172139556147e+06,1.000097390276573517e+00,7.796584342597174004e-04
2.459968172776466701e+06,9.994377489876569154e-01,7.794357185869712655e-04
2.459968173413366079e+06,9.998476705200061154e-01,7.795645518448828925e-04
2.459968174050265923e+06,1.000241676230996246e+00,7.796558436775200733e-04
2.459968174687176477e+06,1.000639031743857599e+00,7.798034258654280198e-04
2.459968175324076321e+06,1.001305828744808224e+00,7.801006859044613091e-04
2.459968175960986875e+06,1.001341551421230935e+00,7.803497845893779018e-04
2.459968176597886253e+06,1.001015164951895464e+00,7.807408962506091378e-04
2.459968177234797738e+06,1.001401213325223249e+00,7.819764905139816279e-04
2.459968177871697117e+06,1.001058669020401970e+00,7.850117751164606633e-04
2.459968178508608136e+06,1.001277369396495809e+00,7.903227221663837541e-04
2.459968179145507514e+06,1.001358621556336148e+00,7.988418832749876602e-04
2.459968195068120025e+06,9.999092859663872845e-01,7.853526934640388084e-04
2.459968195705031045e+06,9.997257526286255080e-01,7.843639102583565897e-04
2.459968196341930889e+06,1.000081888774101646e+00,7.836729853981442813e-04
2.459968196978841443e+06,1.000280781378256822e+00,7.829391997728203222e-04
2.459968197615741286e+06,1.000406655497162012e+00,7.821479677779201575e-04
2.459968198252640199e+06,1.000880529823476417e+00,7.816397505555834927e-04
2.459968198889551219e+06,1.000762962160916869e+00,7.811586736666004810e-04
2.459968199526450597e+06,1.000857110315159337e+00,7.808348656148359932e-04
2.459968200163362082e+06,1.001477110284283434e+00,7.806017983851607335e-04
2.459968200800261460e+06,1.000920818936587242e+00,7.798096432935094045e-04
2.459968201437172014e+06,1.000938720355982303e+00,7.793235328031158145e-04
2.459968202074071858e+06,1.000318071301282030e+00,7.786999376050423183e-04
2.459968202710982412e+06,1.000121759938192412e+00,7.783407844349975136e-04
2.459968203347882256e+06,1.000559967009899243e+00,7.782425565800547840e-04
2.459968203984792810e+06,1.000064807629431618e+00,7.777780500318765564e-04
2.459968204621692188e+06,1.000168712413261218e+00,7.775364406783274920e-04
2.459968205258591566e+06,9.998888085049955077e-01,7.772279561195938888e-04
2.459968205895502586e+06,9.998927918062482378e-01,7.770579325393808367e-04
2.459968206532402430e+06,1.000130835209143143e+00,7.770268166411884803e-04
2.459968207169313449e+06,1.000140367761459759e+00,7.769774414180375234e-04
2.459968207806212828e+06,9.998775785655826809e-01,7.768690562048914542e-04
2.459968208443123382e+06,1.000035444312361355e+00,7.769347209178382964e-04
2.459968209080023225e+06,1.000639067012574435e+00,7.771498445310276665e-04
2.459968209716933779e+06,9.997467026139931212e-01,7.767919269280463461e-04
2.459968210353833623e+06,1.000329731315630966e+00,7.770484819560908316e-04
2.459968210990732536e+06,1.000308277483229258e+00,7.770504449992229586e-04
2.459968211627643555e+06,9.998651679009498139e-01,7.768901072128553712e-04
2.459968212264543399e+06,1.000334147427335507e+00,7.770968629880629702e-04
2.459968212901453953e+06,9.998630439734379483e-01,7.769561413682954127e-04
2.459968213538353797e+06,1.000239211409652329e+00,7.771492272230530723e-04
2.459968214175264351e+06,9.992271433306472161e-01,7.767629489561491893e-04
2.459968214812163729e+06,9.999593188458740789e-01,7.770879920928846054e-04
2.459968215449063107e+06,9.998444200101600510e-01,7.770948603743116009e-04
2.459968216085974593e+06,9.996340231257647702e-01,7.770309578021624038e-04
2.459968216722873505e+06,1.000683594700545465e+00,7.774740647863824256e-04
2.459968217359784525e+06,1.000632218930429307e+00,7.775339592621381040e-04
2.459968217996683903e+06,1.000865636717498175e+00,7.776684455474085602e-04
2.459968218633594923e+06,1.000135045817763801e+00,7.774423020169915358e-04
2.459968219270494301e+06,1.001249249381511941e+00,7.779777002592469732e-04
2.459968219907405321e+06,1.000494947196849393e+00,7.777476220898310024e-04
